19970.375	1.04977E-4
18970.31055	1.0496E-4
17970.33398	1.04894E-4
16970.19727	1.04781E-4
15970.41406	1.0464E-4
14970.24023	1.04534E-4
13970.26367	1.04393E-4
12970.32227	1.04263E-4
11970.2832	1.04125E-4
10970.33008	1.03934E-4
9970.32715	1.03762E-4
8970.28906	1.03531E-4
7970.28662	1.03284E-4
6970.25977	1.02991E-4
5970.14746	1.02622E-4
4970.39063	1.02125E-4
4770.29492	1.02007E-4
4670.22803	1.01894E-4
4570.29688	1.01829E-4
4470.41455	1.01754E-4
4370.32324	1.01687E-4
4270.40381	1.01617E-4
4170.3252	1.01549E-4
4070.46729	1.01456E-4
3970.3396	1.01395E-4
3870.37109	1.01302E-4
3770.17017	1.01179E-4
3670.27515	1.01091E-4
3569.89014	1.00982E-4
3470.08105	1.00871E-4
3369.65918	1.00767E-4
3270.05884	1.00637E-4
3169.71021	1.00485E-4
3069.58252	1.00351E-4
2969.57764	1.00213E-4
2869.59692	1.00033E-4
2769.62842	9.98621E-5
2670.00342	9.96681E-5
2569.88794	9.9464E-5
2469.62524	9.92245E-5
2370.01245	9.89425E-5
2319.63623	9.87539E-5
2269.90942	9.85678E-5
2219.85156	9.84222E-5
2169.65918	9.83091E-5
2119.77295	9.81319E-5
2069.89917	9.79795E-5
2019.76782	9.77555E-5
1969.75916	9.75889E-5
1919.99561	9.73724E-5
1869.87646	9.71984E-5
1819.7821	9.69861E-5
1770.07983	9.67433E-5
1720.00977	9.6538E-5
1669.90308	9.62741E-5
1619.7229	9.60493E-5
1569.98376	9.57638E-5
1520.09778	9.54786E-5
1469.9541	9.52135E-5
1419.87195	9.49289E-5
1369.87549	9.4619E-5
1319.9281	9.42844E-5
1269.71106	9.39899E-5
1219.92297	9.36117E-5
1169.75488	9.32931E-5
1119.77075	9.29501E-5
1069.72534	9.25092E-5
1019.94958	9.20959E-5
969.79376	9.17071E-5
919.71155	9.11967E-5
869.91119	9.07236E-5
820.15997	9.01123E-5
770.04095	8.9532E-5
719.71356	8.88163E-5
669.93774	8.8054E-5
620.03943	8.71824E-5
570.12872	8.61594E-5
520.13232	8.49485E-5
470.17264	8.34683E-5
420.21301	8.17271E-5
409.78232	8.1197E-5
399.85406	8.07529E-5
389.96265	8.03205E-5
379.85062	7.99008E-5
369.84888	7.9409E-5
359.90842	7.8923E-5
349.93121	7.84269E-5
339.59851	7.79238E-5
329.86642	7.73581E-5
319.90146	7.68568E-5
309.94876	7.62686E-5
299.59158	7.5651E-5
289.60208	7.50625E-5
279.88226	7.4373E-5
269.78247	7.37084E-5
259.793	7.29947E-5
249.79123	7.2255E-5
239.89981	7.14294E-5
229.75101	7.06532E-5
219.87184	6.9736E-5
209.91913	6.8789E-5
199.90512	6.78306E-5
189.74405	6.67217E-5
179.75458	6.55488E-5
169.70381	6.42763E-5
159.8369	6.28798E-5
149.67581	6.12919E-5
139.90697	5.95405E-5
130.01555	5.74762E-5
119.82996	5.49037E-5
109.86497	5.16482E-5
99.97356	4.7055E-5
90.00859	3.91827E-5
79.81074	2.53606E-5
69.63741	1.25346E-5
59.64793	7.68885E-6
49.68296	5.98744E-6
39.82831	5.10043E-6
29.81432	4.52248E-6
19.87386	3.98858E-6
9.94567	3.5449E-6
-0.1909	3.12367E-6
-10.15587	2.66913E-6
-20.08406	-1.68484E-6
-30.04903	-3.58818E-6
-40.18559	-4.64179E-6
-50.12605	-5.30882E-6
-60.09101	-5.93749E-6
-70.47272	-6.51007E-6
-80.19254	-7.03595E-6
-90.31685	-7.52689E-6
-100.29408	-7.9797E-6
-110.19775	-8.46164E-6
-120.17498	-8.92096E-6
-130.12769	-9.33229E-6
-140.21523	-9.79355E-6
-150.15568	-1.02156E-5
-160.10838	-1.06607E-5
-170.29398	-1.10709E-5
-180.22217	-1.14585E-5
-190.13812	-1.18957E-5
-200.13985	-1.22197E-5
-210.03127	-1.26471E-5
-220.40073	-1.30701E-5
-230.12054	-1.34191E-5
-240.15904	-1.38422E-5
-250.075	-1.4223E-5
-260.22382	-1.4589E-5
-270.12749	-1.50162E-5
-280.05571	-1.54588E-5
-290.21677	-1.58673E-5
-300.13272	-1.63408E-5
-310.07315	-1.67728E-5
-320.01361	-1.72216E-5
-330.27277	-1.77282E-5
-340.09061	-1.8174E-5
-350.04333	-1.87319E-5
-359.99603	-1.91981E-5
-370.07135	-1.97391E-5
-380.07306	-2.03131E-5
-390.05029	-2.09977E-5
-399.99072	-2.16726E-5
-410.17633	-2.25793E-5
-420.04327	-2.37181E-5
-429.9837	-2.51876E-5
-439.92413	-2.74467E-5
-450.073	-3.10526E-5
-460.2218	-3.72374E-5
-469.99066	-4.66131E-5
-480.11496	-5.86306E-5
-530.12366	-8.08155E-5
-580.24261	-8.39337E-5
-630.16553	-8.59021E-5
-680.35809	-8.74463E-5
-730.09711	-8.86076E-5
-780.05676	-8.97231E-5
-830.05316	-9.05931E-5
-880.23346	-9.1407E-5
-930.37701	-9.21364E-5
-979.73602	-9.26567E-5
-1029.8551	-9.3183E-5
-1079.76563	-9.36856E-5
-1129.73767	-9.40871E-5
-1179.81982	-9.46049E-5
-1229.91431	-9.48891E-5
-1279.84949	-9.52759E-5
-1329.77234	-9.56065E-5
-1379.73193	-9.592E-5
-1429.87549	-9.62469E-5
-1479.9823	-9.65362E-5
-1530.18701	-9.68048E-5
-1579.91382	-9.70537E-5
-1629.73865	-9.73217E-5
-1680.0415	-9.75932E-5
-1730.01343	-9.785E-5
-1780.21826	-9.80774E-5
-1829.7489	-9.82925E-5
-1879.79431	-9.8495E-5
-1929.86438	-9.87147E-5
-1979.68909	-9.88951E-5
-2029.79602	-9.90759E-5
-2079.85352	-9.92837E-5
-2130.00952	-9.94437E-5
-2179.72388	-9.96027E-5
-2229.74487	-9.97691E-5
-2280.04761	-9.99064E-5
-2330.10547	-1.00075E-4
-2379.83228	-1.00196E-4
-2430.03711	-1.00326E-4
-2529.87061	-1.0051E-4
-2629.81421	-1.00738E-4
-2730.02783	-1.00958E-4
-2829.56738	-1.01149E-4
-2929.60913	-1.01301E-4
-3029.61426	-1.01464E-4
-3129.71753	-1.01619E-4
-3229.77173	-1.01723E-4
-3329.6665	-1.01902E-4
-3430.03931	-1.02004E-4
-3529.73804	-1.02134E-4
-3629.63281	-1.02248E-4
-3730.02979	-1.02318E-4
-3830.02271	-1.02452E-4
-3929.89331	-1.0256E-4
-4030.03296	-1.0265E-4
-4130.13623	-1.02741E-4
-4230.08008	-1.02811E-4
-4329.9502	-1.02908E-4
-4430.32324	-1.02939E-4
-4530.34082	-1.03016E-4
-4629.91699	-1.03128E-4
-4729.90967	-1.0317E-4
-4829.76758	-1.03248E-4
-5029.88818	-1.0333E-4
-6029.73096	-1.03829E-4
-7029.90479	-1.04181E-4
-8029.84521	-1.04479E-4
-9029.86035	-1.04743E-4
-10029.55566	-1.04958E-4
-11030.23242	-1.05132E-4
-12030.18457	-1.05306E-4
-13029.58691	-1.0545E-4
-14029.66211	-1.05614E-4
-15029.72656	-1.0573E-4
-16030.15625	-1.05883E-4
-17029.54688	-1.0598E-4
-18029.59766	-1.06089E-4
-19029.94336	-1.0619E-4
-20029.56445	-1.06272E-4
-18970.38477	-1.06294E-4
-17970.32031	-1.06191E-4
-16970.20898	-1.06085E-4
-15970.11914	-1.05967E-4
-14970.22754	-1.05853E-4
-13970.33594	-1.05752E-4
-12970.29785	-1.05561E-4
-11970.23438	-1.05443E-4
-10970.31836	-1.05276E-4
-9970.35254	-1.05084E-4
-8970.47266	-1.04867E-4
-7970.37305	-1.04613E-4
-6970.34619	-1.04352E-4
-5970.30713	-1.03972E-4
-4970.29248	-1.03444E-4
-4770.34375	-1.03354E-4
-4670.19141	-1.03251E-4
-4570.27197	-1.03167E-4
-4470.43848	-1.03127E-4
-4370.2373	-1.03053E-4
-4270.50195	-1.02974E-4
-4170.31299	-1.02892E-4
-4070.24658	-1.02816E-4
-3970.27832	-1.02729E-4
-3870.42017	-1.02632E-4
-3770.40259	-1.02535E-4
-3670.20166	-1.02439E-4
-3570.15967	-1.02339E-4
-3470.51001	-1.02243E-4
-3370.0144	-1.02103E-4
-3270.22998	-1.02006E-4
-3170.18823	-1.0183E-4
-3070.25684	-1.01717E-4
-2969.83472	-1.01573E-4
-2870.01343	-1.01376E-4
-2770.08203	-1.01202E-4
-2670.21167	-1.00991E-4
-2570.47632	-1.00821E-4
-2470.25049	-1.00566E-4
-2370.50293	-1.00296E-4
-2320.3103	-1.00129E-4
-2270.38745	-9.99641E-5
-2220.09692	-9.97971E-5
-2170.30884	-9.96796E-5
-2120.22656	-9.94953E-5
-2070.08301	-9.93066E-5
-2020.28271	-9.91356E-5
-1970.24951	-9.89309E-5
-1920.27759	-9.87786E-5
-1870.04822	-9.85422E-5
-1820.22351	-9.83257E-5
-1770.19019	-9.80948E-5
-1720.20593	-9.78649E-5
-1670.49158	-9.7644E-5
-1620.18872	-9.73907E-5
-1570.36377	-9.70882E-5
-1520.30603	-9.68648E-5
-1470.18701	-9.65783E-5
-1420.46033	-9.63179E-5
-1370.30457	-9.59765E-5
-1319.96484	-9.56884E-5
-1269.9071	-9.53493E-5
-1220.05786	-9.49978E-5
-1169.97559	-9.46689E-5
-1119.8811	-9.42783E-5
-1070.15442	-9.38919E-5
-1019.99854	-9.34596E-5
-970.0144	-9.30328E-5
-920.3244	-9.25652E-5
-870.43823	-9.20091E-5
-820.39288	-9.14909E-5
-770.29834	-9.08452E-5
-720.28967	-9.01944E-5
-670.36676	-8.94071E-5
-620.43164	-8.85382E-5
-570.38617	-8.7506E-5
-520.19366	-8.62591E-5
-470.45459	-8.47733E-5
-420.164	-8.29894E-5
-409.99066	-8.24983E-5
-400.06247	-8.20959E-5
-390.04843	-8.16651E-5
-379.9487	-8.11971E-5
-369.95917	-8.07587E-5
-360.10452	-8.02496E-5
-350.29892	-7.9763E-5
-340.15009	-7.9248E-5
-330.03802	-7.87112E-5
-320.04855	-7.81276E-5
-310.30423	-7.75698E-5
-300.00833	-7.69476E-5
-290.01883	-7.63466E-5
-280.12741	-7.56932E-5
-270.16241	-7.50026E-5
-260.03812	-7.42726E-5
-249.9751	-7.35265E-5
-240.15723	-7.27273E-5
-230.4129	-7.19272E-5
-220.28859	-7.1028E-5
-210.07848	-7.00603E-5
-200.18704	-6.90854E-5
-190.05048	-6.79813E-5
-180.20808	-6.68172E-5
-170.14505	-6.55054E-5
-160.25365	-6.40937E-5
-150.11707	-6.25051E-5
-140.38498	-6.07087E-5
-130.18715	-5.85425E-5
-120.24669	-5.60108E-5
-110.12238	-5.26951E-5
-100.15741	-4.78294E-5
-90.13116	-3.94578E-5
-80.19071	-2.5427E-5
-70.10317	-1.33163E-5
-60.12595	-8.80803E-6
-50.14873	-7.19937E-6
-40.04893	-6.33384E-6
-30.09622	-5.76687E-6
-20.33963	-5.27124E-6
-10.32563	-4.83483E-6
-0.04198	-4.40543E-6
9.71461	-3.96101E-6
19.69184	6.334E-7
29.69357	2.46152E-6
40.00174	3.43924E-6
49.91768	4.14891E-6
59.6375	4.70049E-6
69.77407	5.2584E-6
79.72678	5.77865E-6
89.92463	6.27749E-6
99.86507	6.74885E-6
109.73199	7.19488E-6
119.94209	7.65389E-6
129.90706	8.12492E-6
139.66366	8.51868E-6
150.03311	8.99085E-6
160.01033	9.44238E-6
169.9753	9.875E-6
179.71964	1.02457E-5
190.0278	1.06354E-5
199.96826	1.09913E-5
209.93321	1.14452E-5
220.04527	1.18154E-5
229.99797	1.2215E-5
240.06099	1.26184E-5
249.85435	1.29764E-5
259.95416	1.34176E-5
269.75978	1.38276E-5
