129.74588	5.01423E-5
119.98929	4.56352E-5
110.02432	3.84299E-5
99.94905	2.64842E-5
89.97182	1.46134E-5
80.04363	9.03291E-6
70.02963	6.9793E-6
59.96661	5.94854E-6
49.70747	5.2692E-6
39.76702	4.80566E-6
30.01043	4.31279E-6
19.92289	3.86679E-6
9.97018	3.46487E-6
0.00521	3.06485E-6
-10.14361	2.57229E-6
-20.04729	-2.20657E-6
-30.23288	-3.91432E-6
-39.90368	-4.69527E-6
-50.04025	-5.38264E-6
-59.83361	-5.97012E-6
-69.92115	-6.49026E-6
-79.84935	-7.00909E-6
-89.80206	-7.50367E-6
-99.75476	-7.98526E-6
-109.87907	-8.42874E-6
-119.84404	-8.91993E-6
-129.73547	-9.34964E-6
-139.72495	-9.81194E-6
-149.86151	-1.02395E-5
-160.0471	-1.06849E-5
-169.98755	-1.10497E-5
-179.97704	-1.14409E-5
-189.84393	-1.18618E-5
-199.84569	-1.22295E-5
-209.73711	-1.26328E-5
-219.88593	-1.30091E-5
-229.86314	-1.33835E-5
-240.0365	-1.37577E-5
-249.7563	-1.41449E-5
-259.92964	-1.45607E-5
-269.72302	-1.49492E-5
-279.73701	-1.53612E-5
-290.05743	-1.5858E-5
-299.77728	-1.62799E-5
-309.69318	-1.67589E-5
-319.6459	-1.72692E-5
-329.75797	-1.7819E-5
-339.69839	-1.83419E-5
-349.67563	-1.88506E-5
-359.65286	-1.94376E-5
-369.94876	-2.00488E-5
-379.92599	-2.06884E-5
-389.69485	-2.13767E-5
-399.67206	-2.21673E-5
-409.77185	-2.31742E-5
-419.76135	-2.44336E-5
-429.65277	-2.6159E-5
-439.64224	-2.87953E-5
-449.97491	-3.31996E-5
-459.75604	-4.03587E-5
-469.68423	-5.07926E-5
-479.83304	-6.24181E-5
-529.74368	-8.0204E-5
-579.91168	-8.31375E-5
-629.94495	-8.50885E-5
-679.78198	-8.66042E-5
-729.80292	-8.7792E-5
-779.92194	-8.88653E-5
-829.7713	-8.97368E-5
-879.86578	-9.05264E-5
-929.97253	-9.11824E-5
-979.68701	-9.18267E-5
-1029.62219	-9.23188E-5
-1079.72888	-9.27598E-5
-1129.78662	-9.31842E-5
-1179.63599	-9.35178E-5
-1229.71814	-9.39923E-5
-1279.65332	-9.43344E-5
-1329.62524	-9.46752E-5
-1379.6217	-9.49896E-5
-1429.52002	-9.53455E-5
-1479.71265	-9.56103E-5
-1529.86841	-9.58824E-5
-1579.77893	-9.61628E-5
-1629.81226	-9.6396E-5
-1679.94348	-9.66854E-5
-1729.69482	-9.68848E-5
-1779.62988	-9.71022E-5
-1829.95728	-9.73319E-5
-1879.79431	-9.75688E-5
-1929.75403	-9.77213E-5
-1979.65247	-9.79248E-5
-2029.77136	-9.8108E-5
-2079.49829	-9.82726E-5
-2129.81323	-9.84605E-5
-2179.76074	-9.86172E-5
-2229.54883	-9.87704E-5
-2279.7168	-9.88976E-5
-2329.65186	-9.90287E-5
-2379.70972	-9.91581E-5
-2429.64478	-9.92776E-5
-2529.67456	-9.94777E-5
-2629.64282	-9.96602E-5
-2729.67236	-9.98745E-5
-2829.6897	-1.00025E-4
-2929.76831	-1.00189E-4
-3029.76123	-1.00363E-4
-3129.66821	-1.00487E-4
-3229.79614	-1.00604E-4
-3329.50708	-1.00784E-4
-3429.58545	-1.00834E-4
-3529.78711	-1.00981E-4
-3629.8042	-1.01113E-4
-3729.73584	-1.01224E-4
-3829.7041	-1.01298E-4
-3929.5376	-1.01425E-4
-4029.91064	-1.01469E-4
-4130.06299	-1.01574E-4
-4230.22705	-1.01659E-4
-4329.9751	-1.01745E-4
-4429.73486	-1.01808E-4
-4529.69092	-1.01908E-4
-4629.52441	-1.01942E-4
-4729.62744	-1.02007E-4
-4829.58398	-1.02094E-4
-5029.75342	-1.02184E-4
-6029.58398	-1.02647E-4
-7029.59814	-1.03048E-4
-8029.56348	-1.03366E-4
-9029.83594	-1.03611E-4
-10029.56738	-1.0384E-4
-11029.72949	-1.04082E-4
-12029.89063	-1.04255E-4
-13029.57422	-1.04447E-4
-14029.66211	-1.04599E-4
-15029.71387	-1.04761E-4
-16029.72754	-1.04881E-4
-17029.65625	-1.05025E-4
-18029.80469	-1.05186E-4
-19029.74609	-1.05324E-4
-20029.65039	-1.05414E-4
-18970.33398	-1.05382E-4
-17970.42969	-1.05297E-4
-16970.41602	-1.05154E-4
-15970.26758	-1.04995E-4
-14970.47363	-1.04893E-4
-13970.15234	-1.04708E-4
-12970.37012	-1.04551E-4
-11970.27051	-1.04381E-4
-10970.29297	-1.04199E-4
-9970.35254	-1.03997E-4
-8970.3252	-1.03786E-4
-7970.38477	-1.03503E-4
-6969.84326	-1.03218E-4
-5970.22119	-1.02825E-4
-4970.1333	-1.02325E-4
-4770.11084	-1.02194E-4
-4670.02002	-1.02084E-4
-4570.24756	-1.02004E-4
-4470.19385	-1.01943E-4
-4370.17627	-1.0187E-4
-4270.23242	-1.01819E-4
-4170.27637	-1.0174E-4
-4070.38135	-1.01655E-4
-3970.14331	-1.01568E-4
-3870.21191	-1.01492E-4
-3770.26807	-1.01414E-4
-3670.32422	-1.01301E-4
-3569.86548	-1.01194E-4
-3470.00757	-1.01089E-4
-3370.12476	-1.0097E-4
-3269.92383	-1.00868E-4
-3170.01685	-1.00745E-4
-3069.61938	-1.00616E-4
-2970.10449	-1.00439E-4
-2869.92798	-1.00283E-4
-2769.94727	-1.00123E-4
-2669.94214	-9.99473E-5
-2570.03491	-9.97178E-5
-2470.28735	-9.9514E-5
-2370.09839	-9.92695E-5
-2320.05273	-9.90604E-5
-2269.93384	-9.89597E-5
-2219.9375	-9.87782E-5
-2169.87988	-9.86518E-5
-2119.93237	-9.84722E-5
-2069.92358	-9.83276E-5
-2019.91479	-9.81879E-5
-1970.06567	-9.79929E-5
-1919.99561	-9.77915E-5
-1870.18298	-9.75773E-5
-1820.07629	-9.74046E-5
-1769.89612	-9.71525E-5
-1720.0835	-9.69405E-5
-1670.08691	-9.67158E-5
-1619.94348	-9.64462E-5
-1569.86121	-9.62192E-5
-1520.3429	-9.59084E-5
-1470.24841	-9.56286E-5
-1419.89648	-9.53589E-5
-1370.07166	-9.50668E-5
-1319.80554	-9.47696E-5
-1269.85815	-9.43817E-5
-1219.72693	-9.40877E-5
-1169.77954	-9.37083E-5
-1119.8811	-9.33231E-5
-1070.01953	-9.29285E-5
-1019.77795	-9.24861E-5
-969.83051	-9.19994E-5
-919.72375	-9.15608E-5
-870.02155	-9.10631E-5
-820.4541	-9.04745E-5
-770.35962	-8.98618E-5
-719.92194	-8.9138E-5
-670.37903	-8.83768E-5
-620.35809	-8.74601E-5
-570.05524	-8.64263E-5
-520.26715	-8.5159E-5
-470.1604	-8.36354E-5
-420.20074	-8.18152E-5
-409.88034	-8.12346E-5
-399.90311	-8.07675E-5
-389.72977	-8.03231E-5
-379.83835	-7.98094E-5
-369.87338	-7.93736E-5
-359.89615	-7.87984E-5
-349.98022	-7.82549E-5
-339.97849	-7.77027E-5
-329.89096	-7.70825E-5
-319.71762	-7.64604E-5
-309.76489	-7.58146E-5
-299.84897	-7.5157E-5
-290.06784	-7.4477E-5
-279.95581	-7.37136E-5
-269.7457	-7.29095E-5
-259.78073	-7.20967E-5
-249.85254	-7.12343E-5
-239.96112	-7.03241E-5
-229.97162	-6.93336E-5
-219.8228	-6.82981E-5
-209.88235	-6.71257E-5
-199.84384	-6.58895E-5
-189.85435	-6.45585E-5
-180.01198	-6.31047E-5
-169.99797	-6.14292E-5
-159.8614	-5.94863E-5
-149.92096	-5.73236E-5
-139.89471	-5.46398E-5
-129.78267	-5.11431E-5
-119.80544	-4.64714E-5
-109.914	-3.86973E-5
-99.92453	-2.64071E-5
-89.98409	-1.51506E-5
-80.01911	-1.01339E-5
-70.05415	-8.25163E-6
-59.95435	-7.26748E-6
-49.76875	-6.65913E-6
-39.80379	-6.13483E-6
-29.91237	-5.67169E-6
-19.9474	-5.24665E-6
-9.81084	-4.85346E-6
-0.0665	-4.38393E-6
10.11909	-3.87465E-6
20.03503	1.17347E-6
30.02451	2.69501E-6
40.03851	3.47014E-6
49.97896	4.1167E-6
59.94393	4.71137E-6
70.06824	5.22086E-6
79.95966	5.74116E-6
89.92463	6.23497E-6
99.91411	6.70682E-6
109.83005	7.16536E-6
119.80727	7.64508E-6
129.74772	8.07298E-6
139.95782	8.53363E-6
150.06988	9.00634E-6
160.07162	9.37587E-6
169.99982	9.79029E-6
179.98929	1.02036E-5
190.12585	1.06177E-5
200.07855	1.09634E-5
209.98224	1.1361E-5
220.13107	1.1746E-5
230.10829	1.21192E-5
240.07326	1.25217E-5
249.94017	1.28851E-5
260.07674	1.33453E-5
269.82108	1.37011E-5
279.77379	1.41187E-5
289.92261	1.45961E-5
299.86304	1.50638E-5
310.03641	1.5548E-5
319.97684	1.60546E-5
329.97858	1.65828E-5
340.12741	1.71548E-5
349.96979	1.76783E-5
359.76315	1.82745E-5
370.1694	1.88588E-5
380.13434	1.95114E-5
390.03802	2.02543E-5
399.95398	2.11154E-5
410.09055	2.21427E-5
420.01874	2.35499E-5
430.00821	2.54803E-5
439.98544	2.84576E-5
449.87689	3.34961E-5
460.06247	4.16592E-5
470.0029	5.30351E-5
479.84531	6.36768E-5
530.03784	7.91213E-5
579.92395	8.19319E-5
630.2146	8.37637E-5
679.91681	8.53153E-5
729.80292	8.65064E-5
779.84839	8.75417E-5
830.06543	8.84357E-5
879.81671	8.92089E-5
929.69061	8.98329E-5
979.73602	9.04094E-5
1029.80603	9.09785E-5
1079.76563	9.13867E-5
1129.74988	9.18375E-5
1179.83215	9.22738E-5
1229.57117	9.26482E-5
1279.78821	9.30117E-5
1329.8949	9.33522E-5
1379.7688	9.36393E-5
1429.86328	9.39792E-5
1480.00671	9.42696E-5
1529.86841	9.45286E-5
1579.96289	9.48244E-5
1630.03284	9.50654E-5
1679.79639	9.52893E-5
1729.70715	9.55329E-5
1779.80151	9.57643E-5
1829.82239	9.59492E-5
1879.75769	9.61649E-5
1929.88892	9.63978E-5
1979.84863	9.65632E-5
2029.80823	9.67517E-5
2079.81689	9.69278E-5
2129.61719	9.70888E-5
2179.71167	9.7217E-5
2229.92871	9.7383E-5
2279.77808	9.75342E-5
2329.94604	9.76721E-5
2380.04053	9.77998E-5
2429.79199	9.79197E-5
2529.80933	9.80698E-5
2629.74072	9.82501E-5
2730.02783	9.84618E-5
2829.55493	9.86426E-5
2929.68262	9.88129E-5
3029.45483	9.89855E-5
3129.70508	9.91019E-5
3229.57544	9.9188E-5
3329.67871	9.938E-5
3429.51221	9.94713E-5
3529.79907	9.9603E-5
3629.70605	9.9697E-5
3729.90771	9.98289E-5
3829.96167	9.99005E-5
3930.17529	9.9995E-5
4029.89844	1.0009E-4
4130.41797	1.00181E-4
4230.14111	1.0028E-4
4329.99951	1.00327E-4
4430.06592	1.00416E-4
4529.99707	1.00484E-4
4630.03955	1.00554E-4
4729.93408	1.00604E-4
4829.74316	1.00673E-4
5029.96143	1.00767E-4
6029.48584	1.01254E-4
7029.59814	1.01616E-4
8030.37305	1.01936E-4
9029.81055	1.02229E-4
10029.8125	1.02428E-4
11029.87695	1.0267E-4
12030.02637	1.02844E-4
13029.67285	1.0301E-4
14029.68652	1.03169E-4
15029.94727	1.03361E-4
16030.00977	1.03508E-4
17030.39258	1.03626E-4
18029.95313	1.03774E-4
19030.1875	1.0388E-4
20030.43359	1.04011E-4
